doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	doc_number
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-54-si	2016-09-29-1986-54-si	2016-09-29	North Central Province - Appointed Mrs. M. P. D. P. Jayasinha as Assistant Commissioner of Anuradhapura Administrative Area w.e.f. 11.08.2014 and Mrs. H. M. Nadeesha Kumari Chandrasena as Assistant Commissioner of Polonnaruwa Administrative Area w.e.f. 30.11.2015	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-54_S.pdf	1986/54
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-54-en	2016-09-29-1986-54-en	2016-09-29	North Central Province - Appointed Mrs. M. P. D. P. Jayasinha as Assistant Commissioner of Anuradhapura Administrative Area w.e.f. 11.08.2014 and Mrs. H. M. Nadeesha Kumari Chandrasena as Assistant Commissioner of Polonnaruwa Administrative Area w.e.f. 30.11.2015	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-54_E.pdf	1986/54
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-53-ta	2016-09-29-1986-53-ta	2016-09-29	Land Acquisition - Ihalagama and Medagama, Gampaha D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-53_T.pdf	1986/53
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-53-si	2016-09-29-1986-53-si	2016-09-29	Land Acquisition - Ihalagama and Medagama, Gampaha D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-53_S.pdf	1986/53
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-53-en	2016-09-29-1986-53-en	2016-09-29	Land Acquisition - Ihalagama and Medagama, Gampaha D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-53_E.pdf	1986/53
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-52-ta	2016-09-29-1986-52-ta	2016-09-29	Land Acquisition - Heendeniya and Kandaoluwawa, Attanagalla D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-52_T.pdf	1986/52
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-52-si	2016-09-29-1986-52-si	2016-09-29	Land Acquisition - Heendeniya and Kandaoluwawa, Attanagalla D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-52_S.pdf	1986/52
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-52-en	2016-09-29-1986-52-en	2016-09-29	Land Acquisition - Heendeniya and Kandaoluwawa, Attanagalla D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-52_E.pdf	1986/52
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-51-ta	2016-09-29-1986-51-ta	2016-09-29	Land Acquisition - Kahawatta, Beliatta D/S Division, Hambantota District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-51_T.pdf	1986/51
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-51-si	2016-09-29-1986-51-si	2016-09-29	Land Acquisition - Kahawatta, Beliatta D/S Division, Hambantota District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-51_S.pdf	1986/51
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-51-en	2016-09-29-1986-51-en	2016-09-29	Land Acquisition - Kahawatta, Beliatta D/S Division, Hambantota District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-51_E.pdf	1986/51
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-50-ta	2016-09-29-1986-50-ta	2016-09-29	Land Acquisition - Namadagaswewa, Viharagala, Baddewewa, Sooriyawewa D/S Division, Hambantota District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-50_T.pdf	1986/50
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-50-si	2016-09-29-1986-50-si	2016-09-29	Land Acquisition - Namadagaswewa, Viharagala, Baddewewa, Sooriyawewa D/S Division, Hambantota District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-50_S.pdf	1986/50
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-50-en	2016-09-29-1986-50-en	2016-09-29	Land Acquisition - Namadagaswewa, Viharagala, Baddewewa, Sooriyawewa D/S Division, Hambantota District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-50_E.pdf	1986/50
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-49-ta	2016-09-29-1986-49-ta	2016-09-29	Land Acquisition - Kannadeniya, Gangodapitiya and Pubbiliya, Thumpane D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-49_T.pdf	1986/49
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-49-si	2016-09-29-1986-49-si	2016-09-29	Land Acquisition - Kannadeniya, Gangodapitiya and Pubbiliya, Thumpane D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-49_S.pdf	1986/49
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-49-en	2016-09-29-1986-49-en	2016-09-29	Land Acquisition - Kannadeniya, Gangodapitiya and Pubbiliya, Thumpane D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-49_E.pdf	1986/49
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-48-ta	2016-09-29-1986-48-ta	2016-09-29	Land Acquisition - Gunadaha, Udalugama, Galagedara Madige, Ogadapola, Galagedara Kalugala and Galagedara Kohilaela, Thumpane D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-48_T.pdf	1986/48
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-48-si	2016-09-29-1986-48-si	2016-09-29	Land Acquisition - Gunadaha, Udalugama, Galagedara Madige, Ogadapola, Galagedara Kalugala and Galagedara Kohilaela, Thumpane D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-48_S.pdf	1986/48
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-48-en	2016-09-29-1986-48-en	2016-09-29	Land Acquisition - Gunadaha, Udalugama, Galagedara Madige, Ogadapola, Galagedara Kalugala and Galagedara Kohilaela, Thumpane D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-48_E.pdf	1986/48
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-47-ta	2016-09-29-1986-47-ta	2016-09-29	Ministry of City Planning and Water Supply - Order to approve the acquisition of the immnovable properties-in Debarawewa, Tissamaharama D/S Division, Hambantota District for the improvement of Tissamaharama Water Supply Scheme and in Jaffna, Jaffna D/S Division, Jaffna District for the construction under Jaffna-Kilinochchi Water Supply and Sanitation Project	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-47_T.pdf	1986/47
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-47-si	2016-09-29-1986-47-si	2016-09-29	Ministry of City Planning and Water Supply - Order to approve the acquisition of the immnovable properties-in Debarawewa, Tissamaharama D/S Division, Hambantota District for the improvement of Tissamaharama Water Supply Scheme and in Jaffna, Jaffna D/S Division, Jaffna District for the construction under Jaffna-Kilinochchi Water Supply and Sanitation Project	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-47_S.pdf	1986/47
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-47-en	2016-09-29-1986-47-en	2016-09-29	Ministry of City Planning and Water Supply - Order to approve the acquisition of the immnovable properties-in Debarawewa, Tissamaharama D/S Division, Hambantota District for the improvement of Tissamaharama Water Supply Scheme and in Jaffna, Jaffna D/S Division, Jaffna District for the construction under Jaffna-Kilinochchi Water Supply and Sanitation Project	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-47_E.pdf	1986/47
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-46-ta	2016-09-29-1986-46-ta	2016-09-29	Land Acquisition - Weralupa, Ratnapura D/S Division, Ratnapura District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-46_T.pdf	1986/46
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-46-si	2016-09-29-1986-46-si	2016-09-29	Land Acquisition - Weralupa, Ratnapura D/S Division, Ratnapura District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-46_S.pdf	1986/46
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-46-en	2016-09-29-1986-46-en	2016-09-29	Land Acquisition - Weralupa, Ratnapura D/S Division, Ratnapura District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-46_E.pdf	1986/46
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-45-ta	2016-09-29-1986-45-ta	2016-09-29	Land Acquisition - Wedamulla, Kelaniya D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-45_T.pdf	1986/45
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-45-si	2016-09-29-1986-45-si	2016-09-29	Land Acquisition - Wedamulla, Kelaniya D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-45_S.pdf	1986/45
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-45-en	2016-09-29-1986-45-en	2016-09-29	Land Acquisition - Wedamulla, Kelaniya D/S Division, Gampaha District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-45_E.pdf	1986/45
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-44-ta	2016-09-29-1986-44-ta	2016-09-29	Land Acquisition - Kadawattiya and Kotawella, Rambukkana D/S Division, Kegalle District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-44_T.pdf	1986/44
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-44-si	2016-09-29-1986-44-si	2016-09-29	Land Acquisition - Kadawattiya and Kotawella, Rambukkana D/S Division, Kegalle District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-44_S.pdf	1986/44
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-44-en	2016-09-29-1986-44-en	2016-09-29	Land Acquisition - Kadawattiya and Kotawella, Rambukkana D/S Division, Kegalle District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-44_E.pdf	1986/44
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-43-ta	2016-09-29-1986-43-ta	2016-09-29	Central Bank of Sri Lanka - Permission in terms of Sec. 22(4) of the Exchange Control Act given to exporters of goods with effect from 01.08.2016	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-43_T.pdf	1986/43
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-43-si	2016-09-29-1986-43-si	2016-09-29	Central Bank of Sri Lanka - Permission in terms of Sec. 22(4) of the Exchange Control Act given to exporters of goods with effect from 01.08.2016	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-43_S.pdf	1986/43
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-43-en	2016-09-29-1986-43-en	2016-09-29	Central Bank of Sri Lanka - Permission in terms of Sec. 22(4) of the Exchange Control Act given to exporters of goods with effect from 01.08.2016	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-43_E.pdf	1986/43
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-42-ta	2016-09-29-1986-42-ta	2016-09-29	Central Bank of Sri Lanka - Order to repeal the Gaz. Ex. Ord. No. 1960/66 of 01.04.2016 published under the Exchange Central Act (Chapter 423 of the CLE)	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-42_T.pdf	1986/42
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-42-si	2016-09-29-1986-42-si	2016-09-29	Central Bank of Sri Lanka - Order to repeal the Gaz. Ex. Ord. No. 1960/66 of 01.04.2016 published under the Exchange Central Act (Chapter 423 of the CLE)	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-42_S.pdf	1986/42
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-42-en	2016-09-29-1986-42-en	2016-09-29	Central Bank of Sri Lanka - Order to repeal the Gaz. Ex. Ord. No. 1960/66 of 01.04.2016 published under the Exchange Central Act (Chapter 423 of the CLE)	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-42_E.pdf	1986/42
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-40-ta	2016-09-29-1986-40-ta	2016-09-29	Land Acquisition - Thumodara, Kuliyapitiya west D/S Division, Kurunegala District - Duwegoda, Beruwala D/S Division, Kalutara District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-40_T.pdf	1986/40
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-40-si	2016-09-29-1986-40-si	2016-09-29	Land Acquisition - Thumodara, Kuliyapitiya west D/S Division, Kurunegala District - Duwegoda, Beruwala D/S Division, Kalutara District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-40_S.pdf	1986/40
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-40-en	2016-09-29-1986-40-en	2016-09-29	Land Acquisition - Thumodara, Kuliyapitiya west D/S Division, Kurunegala District - Duwegoda, Beruwala D/S Division, Kalutara District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-40_E.pdf	1986/40
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-39-si	2016-09-29-1986-39-si	2016-09-29	Land Acquisition - Wagollakada, Horowpothana D/S Division, Anuradhapura District (S Only)	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-39_S.pdf	1986/39
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-38-ta	2016-09-29-1986-38-ta	2016-09-29	Land Title Settlement Department - Calling for Claims to Land Parcel in Kalubovila, Dehiwala D/S Division, Colombo District - Cad. Map No. 520813 and to 10 ther Land parcels	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-38_T.pdf	1986/38
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-38-si	2016-09-29-1986-38-si	2016-09-29	Land Title Settlement Department - Calling for Claims to Land Parcel in Kalubovila, Dehiwala D/S Division, Colombo District - Cad. Map No. 520813 and to 10 ther Land parcels	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-38_S.pdf	1986/38
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-38-en	2016-09-29-1986-38-en	2016-09-29	Land Title Settlement Department - Calling for Claims to Land Parcel in Kalubovila, Dehiwala D/S Division, Colombo District - Cad. Map No. 520813 and to 10 ther Land parcels	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-38_E.pdf	1986/38
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-37-ta	2016-09-29-1986-37-ta	2016-09-29	Land Title Settlement Department - Kandawala, Ratmalana D/S Division, Colombo District - Cad. Map No. 521001	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-37_T.pdf	1986/37
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-37-si	2016-09-29-1986-37-si	2016-09-29	Land Title Settlement Department - Kandawala, Ratmalana D/S Division, Colombo District - Cad. Map No. 521001	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-37_S.pdf	1986/37
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-37-en	2016-09-29-1986-37-en	2016-09-29	Land Title Settlement Department - Kandawala, Ratmalana D/S Division, Colombo District - Cad. Map No. 521001	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-37_E.pdf	1986/37
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-36-ta	2016-09-29-1986-36-ta	2016-09-29	Land Title Settlement Department - Dunagaha, Diwnlapitiya D/S Division, Gampaha District - Cad. Map No. 510017	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-36_T.pdf	1986/36
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-36-si	2016-09-29-1986-36-si	2016-09-29	Land Title Settlement Department - Dunagaha, Diwnlapitiya D/S Division, Gampaha District - Cad. Map No. 510017	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-36_S.pdf	1986/36
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-36-en	2016-09-29-1986-36-en	2016-09-29	Land Title Settlement Department - Dunagaha, Diwnlapitiya D/S Division, Gampaha District - Cad. Map No. 510017	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-36_E.pdf	1986/36
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-35-ta	2016-09-29-1986-35-ta	2016-09-29	Land Title Settlement Department - Hunupolagedara, Risigama D/S Division, Kurunegala District - Cad. Map No. 420058	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-35_T.pdf	1986/35
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-35-si	2016-09-29-1986-35-si	2016-09-29	Land Title Settlement Department - Hunupolagedara, Risigama D/S Division, Kurunegala District - Cad. Map No. 420058	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-35_S.pdf	1986/35
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-35-en	2016-09-29-1986-35-en	2016-09-29	Land Title Settlement Department - Hunupolagedara, Risigama D/S Division, Kurunegala District - Cad. Map No. 420058	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-35_E.pdf	1986/35
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-34-ta	2016-09-29-1986-34-ta	2016-09-29	Land Title Settlement Department - Wewahamanduwa, Matara D/S Division, Matara District - Cad. Map No. 820010	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-34_T.pdf	1986/34
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-34-si	2016-09-29-1986-34-si	2016-09-29	Land Title Settlement Department - Wewahamanduwa, Matara D/S Division, Matara District - Cad. Map No. 820010	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-34_S.pdf	1986/34
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-34-en	2016-09-29-1986-34-en	2016-09-29	Land Title Settlement Department - Wewahamanduwa, Matara D/S Division, Matara District - Cad. Map No. 820010	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-34_E.pdf	1986/34
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-33-ta	2016-09-29-1986-33-ta	2016-09-29	Land Title Settlement Department - Calling for Claims to Land Parcel in Kanewala, Horana D/S Division, Kalutara  District - Cad. Map No. 530179 and to 15 ther Land parcels	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-33_T.pdf	1986/33
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-33-si	2016-09-29-1986-33-si	2016-09-29	Land Title Settlement Department - Calling for Claims to Land Parcel in Kanewala, Horana D/S Division, Kalutara  District - Cad. Map No. 530179 and to 15 ther Land parcels	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-33_S.pdf	1986/33
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-33-en	2016-09-29-1986-33-en	2016-09-29	Land Title Settlement Department - Calling for Claims to Land Parcel in Kanewala, Horana D/S Division, Kalutara  District - Cad. Map No. 530179 and to 15 ther Land parcels	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-33_E.pdf	1986/33
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-32-ta	2016-09-29-1986-32-ta	2016-09-29	Land Acquisition - Embalapola, Narammala D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-32_T.pdf	1986/32
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-32-si	2016-09-29-1986-32-si	2016-09-29	Land Acquisition - Embalapola, Narammala D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-32_S.pdf	1986/32
lk_extraordinary_gazettes_2010s	2016-09-29-2016-09-29-1986-32-en	2016-09-29-1986-32-en	2016-09-29	Land Acquisition - Embalapola, Narammala D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-32_E.pdf	1986/32
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-31-ta	2016-09-28-1986-31-ta	2016-09-28	Land Acquisition - Kadirana, Katana D/S Division, Gampaha District - Walasgala, Dickwella D/S DIvision, Matara District - Amendment to the notice published in Gaz. Ex. Ord. No. 1948/35 of 07.01.2016 by Nalula D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-31_T.pdf	1986/31
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-31-si	2016-09-28-1986-31-si	2016-09-28	Land Acquisition - Kadirana, Katana D/S Division, Gampaha District - Walasgala, Dickwella D/S DIvision, Matara District - Amendment to the notice published in Gaz. Ex. Ord. No. 1948/35 of 07.01.2016 by Nalula D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-31_S.pdf	1986/31
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-31-en	2016-09-28-1986-31-en	2016-09-28	Land Acquisition - Kadirana, Katana D/S Division, Gampaha District - Walasgala, Dickwella D/S DIvision, Matara District - Amendment to the notice published in Gaz. Ex. Ord. No. 1948/35 of 07.01.2016 by Nalula D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-31_E.pdf	1986/31
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-30-ta	2016-09-28-1986-30-ta	2016-09-28	Western Province - The Western Provincial Finance (Amendment) Statute No. 01 of 2016	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-30_T.pdf	1986/30
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-30-si	2016-09-28-1986-30-si	2016-09-28	Western Province - The Western Provincial Finance (Amendment) Statute No. 01 of 2016	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-30_S.pdf	1986/30
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-30-en	2016-09-28-1986-30-en	2016-09-28	Western Province - The Western Provincial Finance (Amendment) Statute No. 01 of 2016	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-30_E.pdf	1986/30
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-29-ta	2016-09-28-1986-29-ta	2016-09-28	Land Acquisition - Uyangalla, Ganewatta D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	ta	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-29_T.pdf	1986/29
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-29-si	2016-09-28-1986-29-si	2016-09-28	Land Acquisition - Uyangalla, Ganewatta D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	si	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-29_S.pdf	1986/29
lk_extraordinary_gazettes_2010s	2016-09-28-2016-09-28-1986-29-en	2016-09-28-1986-29-en	2016-09-28	Land Acquisition - Uyangalla, Ganewatta D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2016.html	en	https://documents.gov.lk/view/extra-gazettes/2016/9/1986-29_E.pdf	1986/29
